venta_id,fecha,producto_id,cantidad,canal
7066,2026-06-10,28,4,Tienda
7067,2026-06-10,1,5,Online
7068,2026-06-10,28,3,Online
7069,2026-06-10,11,1,Online
7070,2026-06-10,21,7,Tienda
7071,2026-06-10,4,5,Tienda
7072,2026-06-10,20,3,Mayorista
7073,2026-06-10,28,6,Tienda
7074,2026-06-10,17,1,Tienda
7075,2026-06-10,12,3,Tienda
7076,2026-06-10,26,1,Online
7077,2026-06-10,22,2,Mayorista
7078,2026-06-10,5,1,Mayorista
7079,2026-06-10,20,2,Mayorista
7080,2026-06-10,20,1,Tienda
7081,2026-06-10,24,6,Tienda
7082,2026-06-11,10,1,Online
7083,2026-06-11,23,7,Online
7084,2026-06-11,22,2,Tienda
7085,2026-06-11,24,7,Tienda
7086,2026-06-11,16,6,Tienda
7087,2026-06-11,26,6,Tienda
7088,2026-06-11,20,5,Tienda
7089,2026-06-11,5,3,Tienda
7090,2026-06-11,26,5,Mayorista
7091,2026-06-11,11,3,Tienda
7092,2026-06-11,22,3,Online
7093,2026-06-11,21,2,Mayorista
7094,2026-06-11,11,2,Tienda
7095,2026-06-11,6,3,Tienda
7096,2026-06-11,21,3,Tienda
7097,2026-06-11,27,5,Tienda
7098,2026-06-11,26,1,Tienda
7099,2026-06-11,20,3,Tienda
7100,2026-06-11,9,3,Tienda
7101,2026-06-11,11,4,Tienda
7102,2026-06-11,24,1,Tienda
7103,2026-06-11,14,2,Tienda
7104,2026-06-11,23,3,Tienda
7105,2026-06-11,11,3,Tienda
7106,2026-06-11,1,7,Tienda
7107,2026-06-11,19,6,Tienda
7108,2026-06-11,19,5,Tienda
7109,2026-06-12,30,1,Online
7110,2026-06-12,29,7,Online
7111,2026-06-12,18,4,Tienda
7112,2026-06-12,21,6,Mayorista
7113,2026-06-12,14,3,Tienda
7114,2026-06-12,28,2,Online
7115,2026-06-12,17,5,Tienda
7116,2026-06-12,11,3,Tienda
7117,2026-06-12,1,2,Mayorista
7118,2026-06-12,18,3,Tienda
7119,2026-06-12,16,1,Online
7120,2026-06-12,26,2,Online
7121,2026-06-12,7,3,Tienda
7122,2026-06-12,26,6,Mayorista
7123,2026-06-12,1,5,Mayorista
7124,2026-06-12,18,5,Tienda
7125,2026-06-12,13,2,Tienda
7126,2026-06-12,11,3,Tienda
7127,2026-06-12,14,5,Tienda
7128,2026-06-12,9,1,Online
7129,2026-06-12,7,6,Tienda
7130,2026-06-12,26,3,Tienda
7131,2026-06-12,9,6,Tienda
7132,2026-06-12,23,7,Tienda
7133,2026-06-12,22,7,Online
7134,2026-06-12,2,7,Tienda
7135,2026-06-13,16,6,Tienda
7136,2026-06-13,28,4,Mayorista
7137,2026-06-13,10,4,Tienda
7138,2026-06-13,3,4,Tienda
7139,2026-06-13,23,2,Mayorista
7140,2026-06-13,15,2,Online
7141,2026-06-13,2,3,Mayorista
7142,2026-06-13,10,6,Tienda
7143,2026-06-13,11,3,Online
7144,2026-06-13,21,5,Tienda
7145,2026-06-13,15,4,Online
7146,2026-06-13,15,4,Mayorista
7147,2026-06-13,26,1,Mayorista
7148,2026-06-13,10,1,Mayorista
7149,2026-06-13,21,6,Tienda
7150,2026-06-13,12,7,Tienda
7151,2026-06-13,14,2,Tienda
7152,2026-06-13,17,5,Tienda
7153,2026-06-13,21,5,Tienda
7154,2026-06-13,29,6,Tienda
7155,2026-06-13,10,2,Tienda
7156,2026-06-13,4,7,Mayorista
7157,2026-06-13,14,2,Tienda
7158,2026-06-13,16,3,Tienda
7159,2026-06-13,9,2,Tienda
7160,2026-06-13,28,3,Mayorista
7161,2026-06-13,26,3,Tienda
7162,2026-06-13,15,7,Tienda
7163,2026-06-13,14,1,Tienda
7164,2026-06-13,2,5,Tienda
7165,2026-06-14,16,5,Tienda
7166,2026-06-14,2,1,Tienda
7167,2026-06-14,24,3,Tienda
7168,2026-06-14,11,5,Mayorista
7169,2026-06-14,14,4,Tienda
7170,2026-06-14,16,6,Mayorista
7171,2026-06-14,8,5,Mayorista
7172,2026-06-14,27,5,Tienda
7173,2026-06-14,21,6,Tienda
7174,2026-06-14,27,7,Tienda
7175,2026-06-14,15,2,Tienda
7176,2026-06-14,14,7,Tienda
7177,2026-06-14,10,4,Tienda
7178,2026-06-14,16,1,Tienda
7179,2026-06-14,18,3,Tienda
7180,2026-06-14,14,3,Online
7181,2026-06-14,6,2,Mayorista
7182,2026-06-14,10,1,Tienda
7183,2026-06-14,1,4,Online
7184,2026-06-14,11,6,Mayorista
7185,2026-06-14,18,1,Tienda
7186,2026-06-14,29,1,Mayorista
7187,2026-06-14,7,7,Tienda
7188,2026-06-15,10,6,Tienda
7189,2026-06-15,20,3,Mayorista
7190,2026-06-15,26,4,Mayorista
7191,2026-06-15,16,2,Tienda
7192,2026-06-15,7,7,Tienda
7193,2026-06-15,17,7,Online
7194,2026-06-15,18,4,Online
7195,2026-06-15,14,6,Tienda
7196,2026-06-15,21,6,Tienda
7197,2026-06-15,14,7,Tienda
7198,2026-06-15,27,7,Online
7199,2026-06-15,26,2,Tienda
7200,2026-06-15,26,5,Mayorista
7201,2026-06-15,16,7,Online
7202,2026-06-15,7,6,Tienda
7203,2026-06-15,23,2,Online
7204,2026-06-15,3,1,Tienda
7205,2026-06-15,16,4,Tienda
7206,2026-06-15,2,1,Tienda
7207,2026-06-15,16,5,Tienda
7208,2026-06-15,21,6,Tienda
7209,2026-06-15,14,3,Tienda
7210,2026-06-15,14,4,Tienda
7211,2026-06-15,5,1,Tienda
7212,2026-06-16,13,4,Tienda
7213,2026-06-16,18,7,Tienda
7214,2026-06-16,12,6,Mayorista
7215,2026-06-16,23,6,Tienda
7216,2026-06-16,18,1,Tienda
7217,2026-06-16,6,2,Tienda
7218,2026-06-16,21,4,Tienda
7219,2026-06-16,25,5,Online
7220,2026-06-16,3,7,Online
7221,2026-06-16,19,3,Tienda
7222,2026-06-16,25,1,Online
7223,2026-06-16,4,6,Tienda
7224,2026-06-16,28,1,Mayorista
7225,2026-06-16,14,6,Mayorista
7226,2026-06-16,24,1,Tienda
7227,2026-06-16,28,5,Tienda
7228,2026-06-16,30,2,Mayorista
7229,2026-06-16,18,1,Online
7230,2026-06-16,22,5,Tienda
7231,2026-06-16,10,2,Tienda
7232,2026-06-17,24,7,Tienda
7233,2026-06-17,21,4,Tienda
7234,2026-06-17,5,5,Tienda
7235,2026-06-17,27,1,Online
7236,2026-06-17,10,2,Tienda
7237,2026-06-17,30,4,Mayorista
7238,2026-06-17,13,4,Online
7239,2026-06-17,5,6,Tienda
7240,2026-06-17,11,4,Tienda
7241,2026-06-17,17,6,Tienda
7242,2026-06-17,13,4,Tienda
7243,2026-06-17,26,2,Tienda
7244,2026-06-17,21,1,Tienda
7245,2026-06-17,8,5,Mayorista
7246,2026-06-17,16,2,Tienda
7247,2026-06-17,25,2,Tienda
7248,2026-06-17,28,5,Tienda
7249,2026-06-17,13,4,Tienda
7250,2026-06-17,28,1,Online
7251,2026-06-17,2,7,Tienda
7252,2026-06-17,21,4,Tienda
7253,2026-06-17,25,7,Tienda
7254,2026-06-17,14,4,Tienda
7255,2026-06-18,26,6,Tienda
7256,2026-06-18,14,4,Tienda
7257,2026-06-18,28,1,Tienda
7258,2026-06-18,15,2,Mayorista
7259,2026-06-18,14,2,Online
7260,2026-06-18,20,4,Tienda
7261,2026-06-18,20,4,Tienda
7262,2026-06-18,1,6,Tienda
7263,2026-06-18,30,6,Tienda
7264,2026-06-18,29,2,Mayorista
7265,2026-06-18,10,3,Online
7266,2026-06-18,17,5,Online
7267,2026-06-18,24,3,Mayorista
7268,2026-06-18,28,6,Online
7269,2026-06-18,18,5,Tienda
7270,2026-06-18,2,2,Tienda
7271,2026-06-18,21,3,Tienda
7272,2026-06-18,4,6,Tienda
7273,2026-06-18,21,4,Tienda
7274,2026-06-18,18,6,Tienda
7275,2026-06-18,20,2,Tienda
7276,2026-06-18,7,6,Tienda
7277,2026-06-19,14,7,Tienda
7278,2026-06-19,6,4,Mayorista
7279,2026-06-19,19,1,Mayorista
7280,2026-06-19,21,7,Tienda
7281,2026-06-19,1,3,Tienda
7282,2026-06-19,16,1,Online
7283,2026-06-19,17,6,Tienda
7284,2026-06-19,11,1,Tienda
7285,2026-06-19,12,4,Online
7286,2026-06-19,11,2,Tienda
7287,2026-06-19,14,1,Tienda
7288,2026-06-19,26,6,Tienda
7289,2026-06-19,15,4,Tienda
7290,2026-06-19,30,4,Tienda
7291,2026-06-19,12,7,Tienda
7292,2026-06-19,22,6,Tienda
7293,2026-06-19,17,4,Tienda
7294,2026-06-19,24,5,Tienda
7295,2026-06-19,28,4,Tienda
7296,2026-06-20,20,4,Online
7297,2026-06-20,20,7,Tienda
7298,2026-06-20,3,3,Tienda
7299,2026-06-20,5,2,Tienda
7300,2026-06-20,20,7,Tienda
7301,2026-06-20,16,1,Tienda
7302,2026-06-20,26,6,Tienda
7303,2026-06-20,8,5,Online
7304,2026-06-20,5,2,Tienda
7305,2026-06-20,12,5,Online
7306,2026-06-20,20,6,Tienda
7307,2026-06-20,15,7,Online
7308,2026-06-20,4,2,Mayorista
7309,2026-06-20,3,3,Tienda
7310,2026-06-20,21,6,Online
7311,2026-06-20,11,2,Mayorista
7312,2026-06-21,21,5,Mayorista
7313,2026-06-21,27,5,Online
7314,2026-06-21,21,4,Online
7315,2026-06-21,27,7,Tienda
7316,2026-06-21,12,2,Mayorista
7317,2026-06-21,6,3,Online
7318,2026-06-21,12,2,Tienda
7319,2026-06-21,26,6,Tienda
7320,2026-06-21,5,6,Tienda
7321,2026-06-21,20,6,Tienda
7322,2026-06-21,30,4,Tienda
7323,2026-06-21,28,3,Online
7324,2026-06-21,21,7,Mayorista
7325,2026-06-21,26,7,Online
7326,2026-06-21,5,6,Tienda
7327,2026-06-21,15,1,Tienda
7328,2026-06-21,16,7,Tienda
7329,2026-06-21,25,1,Mayorista
7330,2026-06-21,10,6,Tienda
7331,2026-06-21,4,5,Tienda
7332,2026-06-21,22,1,Online
7333,2026-06-21,15,7,Online
7334,2026-06-21,27,3,Tienda
7335,2026-06-21,15,4,Online
7336,2026-06-22,1,3,Tienda
7337,2026-06-22,26,4,Online
7338,2026-06-22,11,3,Tienda
7339,2026-06-22,29,7,Online
7340,2026-06-22,24,6,Tienda
7341,2026-06-22,10,6,Mayorista
7342,2026-06-22,30,7,Tienda
7343,2026-06-22,15,5,Tienda
7344,2026-06-22,16,5,Tienda
7345,2026-06-22,28,6,Online
7346,2026-06-22,28,5,Mayorista
7347,2026-06-22,22,1,Online
7348,2026-06-22,30,5,Tienda
7349,2026-06-22,11,2,Tienda
7350,2026-06-22,10,1,Tienda
7351,2026-06-22,2,7,Tienda
7352,2026-06-22,12,6,Tienda
7353,2026-06-22,19,1,Tienda
7354,2026-06-22,11,2,Tienda
7355,2026-06-22,18,5,Tienda
7356,2026-06-23,28,2,Tienda
7357,2026-06-23,9,2,Tienda
7358,2026-06-23,16,4,Tienda
7359,2026-06-23,17,3,Online
7360,2026-06-23,20,4,Tienda
7361,2026-06-23,11,1,Mayorista
7362,2026-06-23,4,2,Online
7363,2026-06-23,28,3,Tienda
7364,2026-06-23,29,4,Tienda
7365,2026-06-23,14,2,Mayorista
7366,2026-06-23,18,1,Tienda
7367,2026-06-23,2,2,Tienda
7368,2026-06-23,2,1,Tienda
7369,2026-06-23,3,6,Tienda
7370,2026-06-23,24,2,Tienda
7371,2026-06-23,9,3,Online
7372,2026-06-23,7,7,Mayorista
7373,2026-06-23,1,4,Mayorista
7374,2026-06-23,2,7,Mayorista
7375,2026-06-24,6,1,Tienda
7376,2026-06-24,20,7,Tienda
7377,2026-06-24,21,1,Online
7378,2026-06-24,3,7,Online
7379,2026-06-24,26,1,Tienda
7380,2026-06-24,25,6,Online
7381,2026-06-24,20,5,Online
7382,2026-06-24,14,2,Mayorista
7383,2026-06-24,6,1,Online
7384,2026-06-24,16,7,Online
7385,2026-06-24,6,2,Tienda
7386,2026-06-24,19,4,Mayorista
7387,2026-06-24,11,5,Tienda
7388,2026-06-24,10,5,Online
7389,2026-06-24,14,2,Online
7390,2026-06-24,18,1,Online
7391,2026-06-24,12,3,Tienda
7392,2026-06-24,30,2,Online
7393,2026-06-24,1,4,Mayorista
7394,2026-06-25,30,2,Tienda
7395,2026-06-25,19,7,Online
7396,2026-06-25,10,7,Tienda
7397,2026-06-25,4,5,Tienda
7398,2026-06-25,27,3,Tienda
7399,2026-06-25,10,4,Tienda
7400,2026-06-25,28,1,Tienda
7401,2026-06-25,27,5,Online
7402,2026-06-25,20,3,Tienda
7403,2026-06-25,19,1,Mayorista
7404,2026-06-25,29,1,Tienda
7405,2026-06-25,24,5,Mayorista
7406,2026-06-25,21,5,Online
7407,2026-06-25,14,6,Tienda
7408,2026-06-25,15,4,Mayorista
7409,2026-06-25,13,6,Tienda
7410,2026-06-25,29,6,Online
7411,2026-06-25,20,5,Online
7412,2026-06-25,25,7,Tienda
7413,2026-06-25,2,1,Tienda
7414,2026-06-25,27,4,Tienda
7415,2026-06-25,14,5,Tienda
7416,2026-06-25,23,5,Tienda
7417,2026-06-26,27,7,Tienda
7418,2026-06-26,26,1,Tienda
7419,2026-06-26,28,7,Tienda
7420,2026-06-26,29,4,Tienda
7421,2026-06-26,15,7,Tienda
7422,2026-06-26,4,2,Mayorista
7423,2026-06-26,26,2,Online
7424,2026-06-26,20,7,Tienda
7425,2026-06-26,12,5,Tienda
7426,2026-06-26,30,6,Tienda
7427,2026-06-26,12,4,Tienda
7428,2026-06-26,28,7,Mayorista
7429,2026-06-26,18,7,Tienda
7430,2026-06-26,2,5,Tienda
7431,2026-06-26,27,6,Tienda
7432,2026-06-26,24,6,Tienda
7433,2026-06-26,20,3,Mayorista
7434,2026-06-26,20,1,Tienda
7435,2026-06-26,9,4,Online
7436,2026-06-26,8,7,Tienda
7437,2026-06-27,14,5,Mayorista
7438,2026-06-27,3,2,Mayorista
7439,2026-06-27,10,1,Tienda
7440,2026-06-27,27,1,Mayorista
7441,2026-06-27,21,1,Tienda
7442,2026-06-27,15,7,Online
7443,2026-06-27,10,2,Tienda
7444,2026-06-27,15,5,Online
7445,2026-06-27,25,1,Tienda
7446,2026-06-27,3,3,Tienda
7447,2026-06-27,30,3,Tienda
7448,2026-06-27,27,6,Tienda
7449,2026-06-27,11,7,Tienda
7450,2026-06-27,27,1,Mayorista
7451,2026-06-27,21,5,Tienda
7452,2026-06-27,21,4,Mayorista
7453,2026-06-27,6,3,Tienda
7454,2026-06-27,28,1,Online
7455,2026-06-27,14,3,Tienda
7456,2026-06-27,26,6,Online
7457,2026-06-27,11,6,Online
7458,2026-06-27,11,5,Tienda
7459,2026-06-27,30,3,Tienda
7460,2026-06-27,15,6,Online
7461,2026-06-27,3,2,Mayorista
7462,2026-06-27,26,7,Online
7463,2026-06-28,17,2,Tienda
7464,2026-06-28,2,4,Tienda
7465,2026-06-28,22,1,Tienda
7466,2026-06-28,23,7,Mayorista
7467,2026-06-28,17,5,Mayorista
7468,2026-06-28,6,7,Online
7469,2026-06-28,27,6,Tienda
7470,2026-06-28,18,6,Mayorista
7471,2026-06-28,16,1,Online
7472,2026-06-28,17,1,Online
7473,2026-06-28,3,1,Tienda
7474,2026-06-28,24,1,Tienda
7475,2026-06-28,3,3,Tienda
7476,2026-06-28,17,3,Tienda
7477,2026-06-28,6,4,Tienda
7478,2026-06-28,8,3,Tienda
7479,2026-06-28,10,2,Tienda
7480,2026-06-28,1,2,Tienda
7481,2026-06-28,28,3,Mayorista
7482,2026-06-28,26,1,Tienda
7483,2026-06-28,2,4,Tienda
7484,2026-06-28,2,3,Mayorista
7485,2026-06-28,25,3,Tienda
7486,2026-06-28,1,4,Tienda
7487,2026-06-29,30,3,Tienda
7488,2026-06-29,30,1,Tienda
7489,2026-06-29,17,1,Mayorista
7490,2026-06-29,3,5,Tienda
7491,2026-06-29,17,4,Online
7492,2026-06-29,29,6,Mayorista
7493,2026-06-29,28,2,Tienda
7494,2026-06-29,9,4,Online
7495,2026-06-29,7,3,Online
7496,2026-06-29,6,6,Mayorista
7497,2026-06-29,26,2,Online
7498,2026-06-29,15,3,Tienda
7499,2026-06-29,11,4,Tienda
7500,2026-06-29,11,4,Tienda
7501,2026-06-29,10,3,Online
7502,2026-06-29,27,1,Mayorista
7503,2026-06-29,14,5,Tienda
7504,2026-06-29,10,3,Tienda
7505,2026-06-29,22,1,Tienda
7506,2026-06-29,20,3,Tienda
7507,2026-06-29,23,2,Tienda
7508,2026-06-29,26,7,Online
7509,2026-06-30,12,3,Tienda
7510,2026-06-30,4,2,Tienda
7511,2026-06-30,14,1,Tienda
7512,2026-06-30,27,4,Tienda
7513,2026-06-30,15,6,Online
7514,2026-06-30,14,4,Mayorista
7515,2026-06-30,8,1,Tienda
7516,2026-06-30,11,5,Online
7517,2026-06-30,29,3,Online
7518,2026-06-30,11,2,Tienda
7519,2026-06-30,23,4,Online
7520,2026-06-30,2,1,Tienda
7521,2026-06-30,5,6,Online
7522,2026-06-30,11,5,Tienda
7523,2026-06-30,28,6,Tienda
7524,2026-06-30,9,3,Online
7525,2026-06-30,23,2,Tienda
7526,2026-06-30,6,6,Mayorista
7527,2026-06-30,19,2,Tienda
7528,2026-06-30,18,3,Tienda
7529,2026-06-30,20,2,Tienda
7530,2026-06-30,11,2,Tienda
7531,2026-06-30,6,5,Mayorista
7532,2026-06-30,27,6,Mayorista
7533,2026-06-30,17,3,Tienda
7534,2026-07-01,13,3,Mayorista
7535,2026-07-01,10,7,Online
7536,2026-07-01,17,3,Tienda
7537,2026-07-01,20,2,Online
7538,2026-07-01,11,2,Tienda
7539,2026-07-01,2,4,Tienda
7540,2026-07-01,23,6,Tienda
7541,2026-07-01,20,1,Tienda
7542,2026-07-01,9,7,Mayorista
7543,2026-07-01,11,3,Tienda
7544,2026-07-01,29,3,Online
7545,2026-07-01,20,2,Tienda
7546,2026-07-01,18,1,Tienda
7547,2026-07-01,20,5,Online
7548,2026-07-01,29,4,Tienda
7549,2026-07-01,12,4,Tienda
7550,2026-07-01,10,2,Tienda
7551,2026-07-01,12,4,Tienda
7552,2026-07-01,26,1,Mayorista
7553,2026-07-01,5,3,Tienda
7554,2026-07-01,8,5,Tienda
7555,2026-07-01,9,3,Tienda
7556,2026-07-01,20,1,Tienda
7557,2026-07-01,20,6,Online
7558,2026-07-01,12,7,Tienda
7559,2026-07-01,10,1,Online
7560,2026-07-01,24,1,Mayorista
7561,2026-07-01,2,7,Mayorista
7562,2026-07-01,24,1,Tienda
7563,2026-07-01,8,2,Tienda
7564,2026-07-02,16,5,Tienda
7565,2026-07-02,18,2,Mayorista
7566,2026-07-02,20,3,Online
7567,2026-07-02,21,2,Online
7568,2026-07-02,3,7,Tienda
7569,2026-07-02,22,4,Online
7570,2026-07-02,6,6,Mayorista
7571,2026-07-02,21,3,Tienda
7572,2026-07-02,5,4,Tienda
7573,2026-07-02,15,2,Mayorista
7574,2026-07-02,13,2,Mayorista
7575,2026-07-02,30,1,Mayorista
7576,2026-07-02,20,4,Tienda
7577,2026-07-02,4,5,Online
7578,2026-07-02,22,6,Online
7579,2026-07-02,7,4,Online
7580,2026-07-02,11,6,Mayorista
7581,2026-07-02,12,2,Mayorista
7582,2026-07-02,25,3,Tienda
7583,2026-07-02,29,3,Online
7584,2026-07-02,28,2,Online
7585,2026-07-02,6,5,Tienda
7586,2026-07-02,3,7,Tienda
7587,2026-07-02,26,2,Mayorista
7588,2026-07-02,11,4,Mayorista
7589,2026-07-02,18,4,Tienda
7590,2026-07-02,30,7,Mayorista
7591,2026-07-03,17,2,Online
7592,2026-07-03,13,4,Mayorista
7593,2026-07-03,18,3,Online
7594,2026-07-03,25,4,Mayorista
7595,2026-07-03,10,1,Tienda
7596,2026-07-03,4,5,Tienda
7597,2026-07-03,23,5,Tienda
7598,2026-07-03,29,3,Tienda
7599,2026-07-03,20,5,Tienda
7600,2026-07-03,6,7,Tienda
7601,2026-07-03,20,4,Tienda
7602,2026-07-03,5,7,Tienda
7603,2026-07-03,11,7,Tienda
7604,2026-07-03,2,7,Tienda
7605,2026-07-03,15,7,Tienda
7606,2026-07-03,11,4,Online
7607,2026-07-03,4,5,Online
7608,2026-07-03,11,2,Tienda
7609,2026-07-03,20,3,Tienda
7610,2026-07-03,11,7,Mayorista
7611,2026-07-03,6,5,Mayorista
7612,2026-07-04,2,1,Mayorista
7613,2026-07-04,20,6,Tienda
7614,2026-07-04,20,7,Online
7615,2026-07-04,17,6,Tienda
7616,2026-07-04,20,5,Online
7617,2026-07-04,30,6,Mayorista
7618,2026-07-04,30,2,Mayorista
7619,2026-07-04,16,4,Online
7620,2026-07-04,4,7,Tienda
7621,2026-07-04,5,6,Online
7622,2026-07-04,23,3,Tienda
7623,2026-07-04,30,7,Tienda
7624,2026-07-04,14,5,Tienda
7625,2026-07-04,4,7,Online
7626,2026-07-04,12,4,Tienda
7627,2026-07-04,13,4,Tienda
7628,2026-07-04,30,5,Online
7629,2026-07-04,21,6,Tienda
7630,2026-07-04,5,5,Tienda
7631,2026-07-04,11,2,Tienda
7632,2026-07-04,2,4,Online
7633,2026-07-04,20,1,Mayorista
7634,2026-07-04,21,2,Online
7635,2026-07-04,2,1,Mayorista
7636,2026-07-04,11,4,Online
7637,2026-07-04,28,1,Online
7638,2026-07-04,26,1,Mayorista
7639,2026-07-04,17,7,Tienda
7640,2026-07-04,15,1,Tienda
7641,2026-07-04,30,4,Online
7642,2026-07-04,23,3,Tienda
7643,2026-07-04,29,2,Tienda
7644,2026-07-04,3,6,Tienda
7645,2026-07-04,8,4,Tienda
7646,2026-07-04,2,7,Tienda
7647,2026-07-04,27,2,Tienda
7648,2026-07-04,21,1,Tienda
7649,2026-07-04,7,4,Online
7650,2026-07-05,27,3,Mayorista
7651,2026-07-05,10,3,Mayorista
7652,2026-07-05,2,1,Mayorista
7653,2026-07-05,27,1,Mayorista
7654,2026-07-05,11,5,Mayorista
7655,2026-07-05,12,2,Tienda
7656,2026-07-05,6,1,Tienda
7657,2026-07-05,21,5,Online
7658,2026-07-05,10,4,Tienda
7659,2026-07-05,6,4,Tienda
7660,2026-07-05,15,5,Tienda
7661,2026-07-05,24,6,Mayorista
7662,2026-07-05,10,2,Tienda
7663,2026-07-05,23,4,Tienda
7664,2026-07-05,15,3,Mayorista
7665,2026-07-05,14,3,Online
7666,2026-07-05,12,2,Tienda
7667,2026-07-05,6,5,Online
7668,2026-07-05,11,1,Online
7669,2026-07-05,27,2,Tienda
7670,2026-07-05,4,5,Mayorista
7671,2026-07-05,29,3,Mayorista
7672,2026-07-05,4,4,Tienda
7673,2026-07-05,12,3,Tienda
7674,2026-07-05,19,3,Online
7675,2026-07-05,26,4,Tienda
7676,2026-07-05,6,6,Tienda
7677,2026-07-05,6,1,Tienda
7678,2026-07-05,20,2,Mayorista
7679,2026-07-05,11,6,Tienda
7680,2026-07-05,20,3,Tienda
7681,2026-07-05,26,2,Mayorista
7682,2026-07-05,3,1,Tienda
7683,2026-07-06,17,7,Tienda
7684,2026-07-06,15,2,Tienda
7685,2026-07-06,21,2,Tienda
7686,2026-07-06,21,6,Online
7687,2026-07-06,1,3,Tienda
7688,2026-07-06,28,5,Tienda
7689,2026-07-06,12,7,Tienda
7690,2026-07-06,12,7,Tienda
7691,2026-07-06,14,2,Mayorista
7692,2026-07-06,21,7,Online
7693,2026-07-06,12,2,Tienda
7694,2026-07-06,12,6,Online
7695,2026-07-06,3,3,Mayorista
7696,2026-07-06,14,3,Tienda
7697,2026-07-06,6,3,Tienda
7698,2026-07-06,27,1,Online
7699,2026-07-06,11,3,Online
7700,2026-07-06,30,4,Tienda
7701,2026-07-06,21,4,Tienda
7702,2026-07-06,24,2,Tienda
7703,2026-07-06,29,5,Mayorista
7704,2026-07-06,10,5,Online
7705,2026-07-06,17,1,Tienda
7706,2026-07-06,2,3,Mayorista
7707,2026-07-06,4,7,Online
7708,2026-07-06,12,5,Tienda
7709,2026-07-06,21,3,Tienda
7710,2026-07-06,26,6,Online
7711,2026-07-06,10,5,Mayorista
7712,2026-07-06,24,7,Tienda
7713,2026-07-06,9,3,Tienda
7714,2026-07-06,1,6,Tienda
7715,2026-07-06,2,6,Tienda
7716,2026-07-06,18,5,Tienda
7717,2026-07-06,15,6,Online
7718,2026-07-07,22,5,Online
7719,2026-07-07,14,6,Mayorista
7720,2026-07-07,3,3,Mayorista
7721,2026-07-07,16,5,Online
7722,2026-07-07,23,6,Online
7723,2026-07-07,11,2,Tienda
7724,2026-07-07,6,3,Tienda
7725,2026-07-07,28,6,Online
7726,2026-07-07,27,6,Tienda
7727,2026-07-07,20,2,Tienda
7728,2026-07-07,25,2,Tienda
7729,2026-07-07,30,3,Mayorista
7730,2026-07-07,17,7,Tienda
7731,2026-07-07,10,6,Tienda
7732,2026-07-07,20,6,Tienda
7733,2026-07-07,28,6,Online
7734,2026-07-07,21,5,Tienda
7735,2026-07-07,2,1,Tienda
7736,2026-07-07,28,2,Tienda
7737,2026-07-07,24,5,Tienda
7738,2026-07-07,13,3,Mayorista
7739,2026-07-07,30,1,Tienda
7740,2026-07-07,23,3,Tienda
7741,2026-07-07,26,3,Online
7742,2026-07-07,29,1,Tienda
7743,2026-07-07,2,4,Mayorista
7744,2026-07-08,10,2,Tienda
7745,2026-07-08,27,4,Tienda
7746,2026-07-08,21,1,Tienda
7747,2026-07-08,29,4,Mayorista
7748,2026-07-08,3,3,Mayorista
7749,2026-07-08,25,1,Mayorista
7750,2026-07-08,3,2,Online
7751,2026-07-08,11,5,Mayorista
7752,2026-07-08,24,4,Online
7753,2026-07-08,22,5,Tienda
7754,2026-07-08,1,5,Tienda
7755,2026-07-08,7,5,Tienda
7756,2026-07-08,25,7,Tienda
7757,2026-07-08,5,6,Tienda
7758,2026-07-08,11,2,Tienda
7759,2026-07-08,7,4,Tienda
7760,2026-07-08,4,7,Mayorista
7761,2026-07-08,26,5,Tienda
7762,2026-07-08,3,5,Tienda
7763,2026-07-08,16,7,Mayorista
7764,2026-07-08,21,2,Online
7765,2026-07-08,2,6,Mayorista
7766,2026-07-08,20,4,Online
7767,2026-07-08,11,2,Tienda
7768,2026-07-08,26,1,Online
7769,2026-07-08,26,3,Tienda
7770,2026-07-08,26,6,Tienda
7771,2026-07-08,13,5,Tienda
7772,2026-07-08,26,3,Tienda
7773,2026-07-08,20,1,Tienda
7774,2026-07-09,3,5,Tienda
7775,2026-07-09,13,6,Tienda
7776,2026-07-09,26,6,Tienda
7777,2026-07-09,28,4,Tienda
7778,2026-07-09,10,7,Tienda
7779,2026-07-09,27,5,Tienda
7780,2026-07-09,28,6,Tienda
7781,2026-07-09,19,3,Tienda
7782,2026-07-09,30,7,Online
7783,2026-07-09,10,2,Tienda
7784,2026-07-09,3,1,Tienda
7785,2026-07-09,27,5,Tienda
7786,2026-07-09,15,5,Mayorista
7787,2026-07-09,12,1,Tienda
7788,2026-07-09,2,6,Tienda
7789,2026-07-09,3,4,Online
7790,2026-07-09,4,5,Tienda
7791,2026-07-09,7,3,Tienda
7792,2026-07-09,30,6,Mayorista
7793,2026-07-10,13,2,Online
7794,2026-07-10,16,5,Mayorista
7795,2026-07-10,16,1,Tienda
7796,2026-07-10,26,5,Tienda
7797,2026-07-10,6,6,Online
7798,2026-07-10,20,7,Mayorista
7799,2026-07-10,29,5,Tienda
7800,2026-07-10,30,3,Mayorista
7801,2026-07-10,1,1,Tienda
7802,2026-07-10,30,6,Tienda
7803,2026-07-10,5,1,Online
7804,2026-07-10,16,7,Tienda
7805,2026-07-10,10,1,Tienda
7806,2026-07-10,19,4,Tienda
7807,2026-07-10,2,7,Tienda
7808,2026-07-10,10,2,Mayorista
7809,2026-07-10,11,2,Online
